,Hospital,Tel_hospital,Body,Status,SentDate,Fecha,Dia,Mes,Hora,Messages,Direction,Appointment_msp,Appointment,Cancellation_msp,Cancelled,consult,Consult_Appoint,fail_HH_sms,Fail_HH,achieve_HH,Got_HH,Cupo,Full_turnos_obra_social,No_Relation,No_Correlation,has_error,Error_Interno,has_error_501,Error_501,falla_api_externo,Falla_Api_Externo,alta_dni,not_DNI,issue_name,Issue_Name,ask_kunan,Ask_Kunan,many_fallbacks_goto_hh,Many_Fallbacks_Goto_HH,From_anon,To_anon
14,Carra,whatsapp:+5493515266217,"¡Muchas gracias! Tus datos son: 
  Sede: Carrá, Bv. 9 de Julio 1501, S.Francisco 
  Especialidad: GINECOLOGIA 
  Doctor: Stilman Gustavo 
  Fecha y hora: 14/03/2022 a las 11:15 hrs 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-03-01 20:55:19+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
15,Carra,whatsapp:+5493515266217,2.0,received,2022-03-01 20:55:18+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
16,CityBell,whatsapp:+5492215137770,"Mi nombre es Merlín, soy un asistente virtual que creó la empresa Kunan a tu disposición.",read,2022-03-01 20:55:17+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
17,CityBell,whatsapp:+5492215137770,XXXXX,received,2022-03-01 20:55:16+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
18,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:55:10+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
19,CityBell,whatsapp:+5492215137770,No puedo registrarte sin tu apellido.,read,2022-03-01 20:55:10+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
20,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXX,received,2022-03-01 20:55:03+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
21,CityBell,whatsapp:+5492215137770,No puedo registrarte sin tu apellido.,read,2022-03-01 20:54:46+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
22,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:54:46+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
23,CityBell,whatsapp:+5492215137770,XXXX,received,2022-03-01 20:54:45+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
24,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:54:38+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
25,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-03-01 20:54:37+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
26,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:54:33+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
27,CityBell,whatsapp:+5492215137770,XXXX,received,2022-03-01 20:54:32+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
28,CityBell,whatsapp:+5492215137770,¿Te puedo ayudar con algo más?,read,2022-03-01 20:53:41+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3165
29,CityBell,whatsapp:+5492215137770,"No se encuentra registrado ese DNI en el sistema. Para la admisión, por favor escriba: ""Quiero hablar con un operador"" y una vez transferido indiquenos su: DNI, Nombre y apellido, Fecha de nacimiento, E-Mail, Obra social, plan y nro de afiliado""",read,2022-03-01 20:53:41+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['no se encuentra registrado ese dni en el sistema'],1,[],0,[],0,[],0,2624,3165
30,CityBell,whatsapp:+5492215137770,XXXXXXXXX,received,2022-03-01 20:53:39+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3290,2519
31,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-03-01 20:53:26+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3165
32,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-03-01 20:53:26+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3290,2519
33,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:53:11+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3165
34,CityBell,whatsapp:+5492215137770,XXXX,received,2022-03-01 20:53:10+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3290,2519
35,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 03/03/2022 a las 18:15 hrs
 *2*- 14/03/2022 a las 11:15 hrs
 *3*- 14/03/2022 a las 18:15 hrs
 *4*- 14/03/2022 a las 19:00 hrs
 *5*- Mostrar más fechas
 *6*- Volver atrás",read,2022-03-01 20:52:29+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
36,Carra,whatsapp:+5493515266217,34.0,received,2022-03-01 20:52:27+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
37,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *34*- Dr./Dra. Stilman, Gustavo
 *35*- Dr./Dra. Kohan Boc, Saul Alberto
 *36*- Dr./Dra. Gastaldello, Victoria
 *37*- Dr./Dra. Giraudo, Pablo
 *38*- Dr./Dra. Marchesini, Julio
 *0*- Volver atrás",read,2022-03-01 20:52:16+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
38,Carra,whatsapp:+5493515266217,139.0,received,2022-03-01 20:52:15+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
39,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *124*- ALIMENTACION Y NUTRICION
 *128*- CARDIOLOGIA
 *130*- CIRUGIA GENERAL Y LAPAROSCOPICA
 *132*- CLINICA MEDICA
 *133*- DERMATOLOGIA
 *134*- DIABETOLOGIA
 *138*- GASTROENTEROLOGIA
 *139*- GINECOLOGIA
 *149*- NEUMONOLOGIA
 *151*- NEUROLOGIA
 *154*- OFTALMOLOGIA
 *156*- OTORRINOLARINGOLOGIA
 *157*- PEDIATRIA
 *159*- REUMATOLOGIA
 *163*- TRAUMATOLOGIA
 *164*- UROLOGIA
 *203*- CIRUGIA VASCULAR
 *204*- CIRUGIA CARDIOVASCULAR
 *205*- CARDIOLOGIA INFANTIL
 *206*- RADIOLOGIA
 *208*- TOMOGRAFIA
 *209*- ARRITMOLOGIA
 *210*- FONOAUDIOLOGIA
 *211*- HEMATOLOGIA
 *212*- HEMODINAMIA
 *213*- MAMOGRAFIA
 *214*- MEDICINA DEL DEPORTE
 *215*- MEDICINA LABORAL
 *219*- ODONTOLOGIA
 *220*- ONCOLOGIA
 *0*- Empezar de nuevo.",read,2022-03-01 20:52:01+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
40,Carra,whatsapp:+5493515266217,Quedaron guardados tus datos.,read,2022-03-01 20:52:01+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
41,Carra,whatsapp:+5493515266217,Si,received,2022-03-01 20:52:00+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
42,Carra,whatsapp:+5493515266217,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: APROSS 
    Plan: PLAN UNICO 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-03-01 20:51:42+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
43,Carra,whatsapp:+5493515266217,XXXXXXXXXXX,received,2022-03-01 20:51:41+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
44,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:51:17+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
45,Carra,whatsapp:+5493515266217,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-03-01 20:51:17+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
46,Carra,whatsapp:+5493515266217,Ya te encontrás registrado.,read,2022-03-01 20:51:17+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
47,CityBell,whatsapp:+5492215137770,XXXXXXXXX,received,2022-03-01 20:51:15+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
48,Carra,whatsapp:+5493515266217,XXXXXXXXX,received,2022-03-01 20:51:14+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
49,Carra,whatsapp:+5493515266217,"Necesito tu DNI, por favor.",read,2022-03-01 20:51:06+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
50,Carra,whatsapp:+5493515266217,Sacar turno,received,2022-03-01 20:51:06+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
51,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:51:02+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
52,CityBell,whatsapp:+5492215137770,No puedo registrarte sin tu apellido.,read,2022-03-01 20:51:02+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
53,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXXXX,received,2022-03-01 20:51:02+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
54,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:50:51+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
55,Carra,whatsapp:+5493515266217,"Hola, soy el asistente virtual de Clinica Carra.  
   
Podés preguntarme información sobre Clinica Carra, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:50:51+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
56,Carra,whatsapp:+5493515266217,Quedó cancelado tu turno de GINECOLOGIA con Dr./Dra. Stilman Gustavo para el día 03/03/2022 a las 18:15 hrs.,read,2022-03-01 20:50:50+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,['cancelado tu turno de'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
57,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-03-01 20:50:50+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
58,Carra,whatsapp:+5493515266217,Si,received,2022-03-01 20:50:45+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
59,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:50:44+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
60,CityBell,whatsapp:+5492215137770,XXXX,received,2022-03-01 20:50:44+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
61,Carra,whatsapp:+5493515266217,¿Querés cancelar el turno de GINECOLOGIA con Dr./Dra. Stilman Gustavo para el día 03/03/2022 a las 18:15 hrs? Escribí si o no.,read,2022-03-01 20:50:36+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5047,6219
62,Carra,whatsapp:+5493515266217,1.0,received,2022-03-01 20:50:35+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,6480,4855
63,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:50:22+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
64,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-03-01 20:50:21+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
65,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:50:01+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
66,CityBell,whatsapp:+5492215137770,No puedo registrarte sin tu apellido.,read,2022-03-01 20:50:01+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
67,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXXXX,received,2022-03-01 20:50:00+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
68,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-03-01 20:49:50+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,2624,3892
69,CityBell,whatsapp:+5492215137770,XXXXXXXXX,received,2022-03-01 20:49:50+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
70,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:49:46+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
71,CityBell,whatsapp:+5492215137770,"Por el momento *el sistema de gestión de turnos no está disponible, intente más tarde.* 
👉🏻 Para comunicarte con un representante humano, escribe *_hablar con humano_*. 
Si es una urgencia, por favor comunicate al teléfono o acudí de forma presencial al centro de salud. 
Disculpe las molestias ocasionadas.",read,2022-03-01 20:49:46+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['el sistema de gestión de turnos no está disponible'],1,[],0,[],0,[],0,[],0,[],0,2624,3892
72,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-03-01 20:49:40+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
73,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-03-01 20:49:29+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
74,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-03-01 20:49:29+00:00,2022-03-01,1,3,20,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4047,2519
75,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-03-01 20:49:10+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
76,CityBell,whatsapp:+5492215137770,Tu sesión se ha reinciado por tiempo de inactividad. Voy a tener que pedirte tus datos nuevamente 📝,read,2022-03-01 20:49:10+00:00,2022-03-01,1,3,20,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2624,3892
